Country Name,Country Code,Indicator Name,Indicator Code,Year,education_enrollment
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,17.20257
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,19.78945923
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,19.36459923
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,19.04788971
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,19.05771065
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,19.26004028
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,19.64731026
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,20.4384594
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.17294
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,0.17623
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,0.16586
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,0.24333
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,0.24971
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,0.29852
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,0.45545
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,0.45849
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,0.46846
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,0.5074
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,0.57438
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,0.59302
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,0.64706
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,0.62876
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,0.74296
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,0.74273
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,0.70327
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,0.78742
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,0.84694
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,0.94836
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,0.90758
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,0.99612999
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,1.158879995
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,1.128190041
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,1.763929963
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,2.285670042
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,2.308670044
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,2.312210083
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,2.363240004
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,2.555269957
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,2.723629951
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,3.165990114
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,3.003119946
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,3.724329948
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,4.492109776
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,16.86411
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,17.37737
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,19.42843
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,20.45516
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,20.72825
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,24.00634
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,25.26453
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,24.82541
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,24.32408
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,26.33541
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,27.13496
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,28.22408
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,30.95516
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,31.76913
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,33.19423
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,34.33978
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,36.04118
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,38.33956
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,39.91775
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,45.82764
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,48.89793
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,54.39907
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,56.23701
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,56.66341019
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,57.52317047
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,58.24526978
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,59.24443817
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,60.17911911
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,61.74322128
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,61.98516083
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,62.46942902
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,61.61449051
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,62.19873047
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,65.16407013
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,67.52088165
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,69.26048279
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,70.8275528
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,72.11048889
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.12916
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,0.23682
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,0.43135
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,0.7092
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,0.6848
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,0.74002
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,0.98374
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,1.08719
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,0.96413
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,1.04869
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,1.4389
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,1.71054
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,1.85384
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,1.91716
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,1.9843
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,2.37757
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,2.25545
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,2.18883
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,2.32853
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,2.12248
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,2.42084
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,2.27115
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,2.04861
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,2.09159
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,2.08965
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,2.06138
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,2.51079
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,3.229629993
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,3.681040049
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,4.464389801
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,5.264689922
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,5.819910049
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,5.872039795
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,5.784349918
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,6.641930103
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,7.903759956
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,7.787119865
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,9.870160103
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,13.26000977
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,12.36511993
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.03754
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,0.04693
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,0.05495
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,0.08602
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,0.1012
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,0.20179
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,0.18334
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,0.22276
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,0.22923
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,0.21322
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,0.27835
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,0.42615
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,0.50091
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,0.53962
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,0.59314
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,0.61182
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,0.63895
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,0.67857
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,0.75443
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,0.75606
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,0.70098
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,0.93005
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,1.08194
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,1.05425
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,1.09778
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,1.05427
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,0.96926
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,0.999189973
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,1.156659961
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,1.411630034
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,1.600849986
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,2.307070017
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,2.440969944
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,2.612299919
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,3.181299925
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,3.534009933
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,3.579590082
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,4.146639824
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,4.560770035
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,4.780539989
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,2.0277
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,2.22872
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,2.30315
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,3.01251
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,2.55938
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,2.79834
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,2.25534
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,3.20934
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,3.12101
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,2.99547
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,3.67869
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,4.54973
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,4.92491
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,5.00749
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,4.88946
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,4.24349
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,3.64965
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,3.60607
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,4.12778
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,5.441180229
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,5.431139946
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,6.409309864
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,6.112659931
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,6.159930229
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,5.679419994
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,6.219900131
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,7.103459835
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,7.656219959
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,8.563549995
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,10.46632957
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,13.15281963
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,13.22793007
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,14.28135
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,15.54001
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,17.1831
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,18.08501
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,19.1207
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,19.51288
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,19.84435
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,22.09384
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,18.33872
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,17.15371
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,16.18264
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,15.70399
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,15.46626
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,16.03153
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,17.06952
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,18.7382
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,20.78952
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,22.58201
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,25.04839
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,26.1976
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,31.03787
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,30.44895
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,31.91852
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,33.68542
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,36.51943
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,41.08354
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,43.17429
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,43.07343
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,45.20185089
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,44.49129868
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,43.01794052
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,40.86433029
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,41.51950836
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,41.9378891
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,44.27244186
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,45.81988907
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,49.53498077
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,51.35084152
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,54.09989929
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,57.99295044
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,59.62522888
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,62.6964798
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,66.49471283
Bahrain,BHR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,1.51349
Bahrain,BHR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,1.43172
Bahrain,BHR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,1.43188
Bahrain,BHR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,2.23881
Bahrain,BHR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,2.23858
Bahrain,BHR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,2.19516
Bahrain,BHR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,3.52137
Bahrain,BHR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,3.25188
Bahrain,BHR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,2.7642
Bahrain,BHR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,3.22288
